id,quantity,item_price,total_sum
id,quantity,item_price,total_sum
21737861,4,10080,40320
id,quantity,item_price,total_sum
21732001,1,245000,245000
id,quantity,item_price,total_sum
21714239,16,2800,44800
id,quantity,item_price,total_sum
21713174,10,1250,12500
id,quantity,item_price,total_sum
21699167,1,1600,1600
21699166,1,6500,6500
21699165,1,12500,12500
id,quantity,item_price,total_sum
21680838,80,15769.6,1261568
id,quantity,item_price,total_sum
21667508,1,21500,21500
id,quantity,item_price,total_sum
21660028,1,44800,44800
id,quantity,item_price,total_sum
21659651,2,120500,241000
id,quantity,item_price,total_sum
21657916,1,4500,4500
21657915,1,4200,4200
21657914,1,5500,5500
id,quantity,item_price,total_sum
21589975,16,14000,224000
id,quantity,item_price,total_sum
21585999,50,6748,337400
id,quantity,item_price,total_sum
21573218,3,113400,340200
id,quantity,item_price,total_sum
21518869,1,2638848,2638848
id,quantity,item_price,total_sum
21440034,1,180000,200000
id,quantity,item_price,total_sum
21438825,1,300000,300000
id,quantity,item_price,total_sum
21437985,1,200000,200000
id,quantity,item_price,total_sum
21437365,1,80000,80000
id,quantity,item_price,total_sum
21436199,1,53902,53902
id,quantity,item_price,total_sum
21423236,50,190,9500
id,quantity,item_price,total_sum
21404264,13,5670,73710
id,quantity,item_price,total_sum
21403954,16,2500,40000
id,quantity,item_price,total_sum
21403369,10,1200,12000
id,quantity,item_price,total_sum
21363829,80,17000,1360000
id,quantity,item_price,total_sum
21280329,1,72688,72688
id,quantity,item_price,total_sum
21123716,160,385.28,61644.8
id,quantity,item_price,total_sum
21123418,25,250,6250
id,quantity,item_price,total_sum
21120546,25,318,7950
21120545,50,528,26400
21120544,50,489,24450
id,quantity,item_price,total_sum
21118799,1,481000,481000
id,quantity,item_price,total_sum
21117048,1,9049.6,9049.6
id,quantity,item_price,total_sum
21028025,1,108416,108416
id,quantity,item_price,total_sum
20944863,80,214,17120
id,quantity,item_price,total_sum
20910292,5,9000,45000
id,quantity,item_price,total_sum
20909172,100,115,11500
id,quantity,item_price,total_sum
20908574,2,27496,54992
id,quantity,item_price,total_sum
20907979,1200,106.4,127680
id,quantity,item_price,total_sum
20906553,10000,73.4,734000
id,quantity,item_price,total_sum
20897164,1,569408,569408
id,quantity,item_price,total_sum
20896463,2,216160,432320
20896462,6,162064,972384
id,quantity,item_price,total_sum
20669615,20,1200,24000
id,quantity,item_price,total_sum
20663693,10,3000,30000
id,quantity,item_price,total_sum
20642606,1,25252.49,25252.49
id,quantity,item_price,total_sum
20640465,1,1213310,1213310
id,quantity,item_price,total_sum
20639047,1,34048,34048
id,quantity,item_price,total_sum
20636566,50,900,45000
20636565,100,1500,150000
id,quantity,item_price,total_sum
20614458,1,40178571.43,40178571.43
id,quantity,item_price,total_sum
20593378,1500,154.43,231638.4
id,quantity,item_price,total_sum
20486602,1,5600000,5600000
id,quantity,item_price,total_sum
20451912,1,431200,431200
id,quantity,item_price,total_sum
20451496,1,156800,156800
id,quantity,item_price,total_sum
20441211,100,70,7000
20441210,50,300,15000
id,quantity,item_price,total_sum
20331123,20,420,8400
id,quantity,item_price,total_sum
20175581,5,328,1640
id,quantity,item_price,total_sum
20104520,1000,54,54000
id,quantity,item_price,total_sum
20103877,1000,52,52000
id,quantity,item_price,total_sum
20102246,5000,98.22,491100
id,quantity,item_price,total_sum
20101463,40,54,2160
id,quantity,item_price,total_sum
20100577,500,430,215000
id,quantity,item_price,total_sum
20100070,150,114,17100
id,quantity,item_price,total_sum
20099404,30,38,1140
id,quantity,item_price,total_sum
20097397,5,1247,6235
id,quantity,item_price,total_sum
20096313,5,8150,40750
id,quantity,item_price,total_sum
20095787,20,147.62,2952.32
id,quantity,item_price,total_sum
20095147,5,658.56,3292.8
id,quantity,item_price,total_sum
20094233,500,130,65000
id,quantity,item_price,total_sum
20093807,2000,12.77,25536
id,quantity,item_price,total_sum
20093450,500,75,37500
id,quantity,item_price,total_sum
20093122,30,82.88,2486.4
id,quantity,item_price,total_sum
20092632,20,238,4760
id,quantity,item_price,total_sum
20090279,10,2898.56,28985.6
id,quantity,item_price,total_sum
20089273,2500,1100,2750000
id,quantity,item_price,total_sum
20088413,500,299.89,149945
id,quantity,item_price,total_sum
20087764,500,804.16,402080
id,quantity,item_price,total_sum
20085474,500,804.16,402080
id,quantity,item_price,total_sum
20084279,7,67200,470400
id,quantity,item_price,total_sum
19848717,1,95000,95000
id,quantity,item_price,total_sum
19846623,10,12990.01,129900.06
id,quantity,item_price,total_sum
19813240,1,1344000,1344000
id,quantity,item_price,total_sum
19535406,1,291200,291200
id,quantity,item_price,total_sum
19534763,1,929600,929600
id,quantity,item_price,total_sum
19508406,1,220000,220000
id,quantity,item_price,total_sum
19506360,1,30000000,30000000
id,quantity,item_price,total_sum
19504686,1000,225,225000
id,quantity,item_price,total_sum
19503244,1,242219.01,242219.01
id,quantity,item_price,total_sum
19502237,10,7500,75000
id,quantity,item_price,total_sum
19450167,1,1340046.4,1340046.4
id,quantity,item_price,total_sum
19336105,1,4596000,4596000
id,quantity,item_price,total_sum
19329742,1,450000,450000
id,quantity,item_price,total_sum
19210972,1,19818355.2,22196557.82
id,quantity,item_price,total_sum
19210552,1,285875.52,320180.58
id,quantity,item_price,total_sum
19209324,1,86400,96768
id,quantity,item_price,total_sum
19208880,1,21600,24192
id,quantity,item_price,total_sum
19202189,1,42606400,42606400
id,quantity,item_price,total_sum
19201647,1,65558880,65558880
id,quantity,item_price,total_sum
19200278,1,924500,924500
id,quantity,item_price,total_sum
19198792,1,3641000,3641000
id,quantity,item_price,total_sum
19197996,1,7011200,7011200
id,quantity,item_price,total_sum
19197294,1,1791999.99,1791999.99
id,quantity,item_price,total_sum
19195884,1,11200000,11200000
id,quantity,item_price,total_sum
19194888,1,8131350,8131350
id,quantity,item_price,total_sum
19193265,1,2232142.86,2232142.86
id,quantity,item_price,total_sum
19066816,1,1148939.77,1785714.28
id,quantity,item_price,total_sum
19065393,1,42181.12,446428.57
id,quantity,item_price,total_sum
19030351,1,446428.57,446428.57
id,quantity,item_price,total_sum
18777017,1,590280.32,590280.32
18777016,1,79999.36,79999.36
id,quantity,item_price,total_sum
18706979,10,11000,123200
id,quantity,item_price,total_sum
18625652,5,264000,1320000
18625651,5,264000,1320000
id,quantity,item_price,total_sum
18618524,1,8999999.99,8999999.99
18618523,1,750000,750000
id,quantity,item_price,total_sum
18617334,1,4000000,4000000
18617333,1,550000,550000
id,quantity,item_price,total_sum
18610812,2,10000,20000
18610811,3,10000,30000
id,quantity,item_price,total_sum
18608908,10,12320,123200
id,quantity,item_price,total_sum
18607787,1,237000,237000
id,quantity,item_price,total_sum
18606566,1,2519000.01,2519000.01
id,quantity,item_price,total_sum
18353146,1,31199999.99,31199999.99
18353145,1,15003359.84,15003359.84
18353144,1,29965000.01,33560800.01
id,quantity,item_price,total_sum
18146961,8000,14,112000
id,quantity,item_price,total_sum
18146798,15,1600,24000
id,quantity,item_price,total_sum
18146602,2000,21.8,43600
id,quantity,item_price,total_sum
18146223,50,234,11700
id,quantity,item_price,total_sum
18145752,1,370000,370000
id,quantity,item_price,total_sum
18145575,25,196000,4900000
id,quantity,item_price,total_sum
18145093,80,26675,2134000
id,quantity,item_price,total_sum
18041373,1,240000,240000
id,quantity,item_price,total_sum
18040766,1,240000,240000
id,quantity,item_price,total_sum
18010572,1,1599999.99,1599999.99
18010571,1,280000,280000
id,quantity,item_price,total_sum
18009521,1,28000,28000
id,quantity,item_price,total_sum
18008562,1,79500,79500
id,quantity,item_price,total_sum
17880961,5,264000,1320000
id,quantity,item_price,total_sum
17866126,210,165000,34650000
id,quantity,item_price,total_sum
17766203,40,222.66,8906.24
id,quantity,item_price,total_sum
17766121,45,2338.56,105235.2
id,quantity,item_price,total_sum
17766033,50,1509.76,75488
id,quantity,item_price,total_sum
17765781,30,1438.98,43169.28
id,quantity,item_price,total_sum
17765538,50,3,150
id,quantity,item_price,total_sum
17758282,35,3469.76,121441.6
id,quantity,item_price,total_sum
17757968,5,6146.56,30732.8
id,quantity,item_price,total_sum
17757612,35,2000,70000
id,quantity,item_price,total_sum
17757252,90,990,89100
id,quantity,item_price,total_sum
17743014,6,12988,77928
id,quantity,item_price,total_sum
17742819,100,60,6000
id,quantity,item_price,total_sum
17742608,100,80,8000
id,quantity,item_price,total_sum
17740601,3,64764,194292
id,quantity,item_price,total_sum
17720676,1,140000,140000
id,quantity,item_price,total_sum
17720521,1,2004189.6,2004189.6
id,quantity,item_price,total_sum
17720372,70,43650,3055500
id,quantity,item_price,total_sum
17720218,6,97000,582000
id,quantity,item_price,total_sum
17719957,80,40296.48,3223718.4
id,quantity,item_price,total_sum
17587713,1,112000,112000
17587712,1,26880,26880
id,quantity,item_price,total_sum
17583351,1,50376,50376
id,quantity,item_price,total_sum
17582708,4,28406056,113624224
17582707,2,28406056,56812112
17582705,2,28406056,56812112
id,quantity,item_price,total_sum
17582278,18,10605000,190890000
17582277,2,10605000,21210000
id,quantity,item_price,total_sum
17579820,1,240000,240000
id,quantity,item_price,total_sum
17549603,2,185000,370000
id,quantity,item_price,total_sum
17509650,10,4450,44500
id,quantity,item_price,total_sum
17405585,1,40982000,40982000
id,quantity,item_price,total_sum
17351864,10,5000,50000
id,quantity,item_price,total_sum
17351438,50,862.4,43120
id,quantity,item_price,total_sum
17351336,50,327,16350
id,quantity,item_price,total_sum
17351212,50,211,10550
id,quantity,item_price,total_sum
17349343,50,244.16,12208
id,quantity,item_price,total_sum
17349263,50,198,9900
id,quantity,item_price,total_sum
17349128,50,124,6200
id,quantity,item_price,total_sum
17348857,200,337,67400
id,quantity,item_price,total_sum
17348691,5,1343,6715
id,quantity,item_price,total_sum
17347579,10,1533.28,15332.8
id,quantity,item_price,total_sum
17347223,2,3200,6400
id,quantity,item_price,total_sum
17346875,50,264,13200
id,quantity,item_price,total_sum
17223579,1,1801829.3,1801829.3
17223578,1,1052076.48,1052076.48
id,quantity,item_price,total_sum
17173551,100,1500,150000
id,quantity,item_price,total_sum
17172357,500,220,110000
id,quantity,item_price,total_sum
17161046,1,110000,110000
id,quantity,item_price,total_sum
17121180,1,4000,4000
17121179,1,5500,5500
17121178,1,5000,5000
id,quantity,item_price,total_sum
17120361,4,28406056,113624224
17120360,2,28406056,56812112
id,quantity,item_price,total_sum
17004874,100,200,20000
id,quantity,item_price,total_sum
17002945,1,255469.19,424838.64
id,quantity,item_price,total_sum
17002480,1,131851.89,242380.89
id,quantity,item_price,total_sum
16968657,2,97888,195776
id,quantity,item_price,total_sum
16866308,1,31199999.99,31199999.99
16866307,1,29965000.01,33560800.01
id,quantity,item_price,total_sum
16830528,1,123200,123200
id,quantity,item_price,total_sum
16829714,1,367899,367899
id,quantity,item_price,total_sum
16798240,80,46453.12,3716249.6
id,quantity,item_price,total_sum
16797996,80,34890,2791200
id,quantity,item_price,total_sum
16797503,25,176000,4400000
id,quantity,item_price,total_sum
16797006,7,29568,206976
id,quantity,item_price,total_sum
16795873,2,177577,355154
id,quantity,item_price,total_sum
16795587,80,34300,2744000
id,quantity,item_price,total_sum
16795334,1,82450,82450
id,quantity,item_price,total_sum
16794795,1,348798,348798
id,quantity,item_price,total_sum
16794507,6,120000,720000
id,quantity,item_price,total_sum
16793797,10,17800,178000
id,quantity,item_price,total_sum
16703995,1,105966240,105966240
id,quantity,item_price,total_sum
16668785,10,5500,55000
id,quantity,item_price,total_sum
16668371,5,880,4400
id,quantity,item_price,total_sum
16665526,1,4000,4000
16665525,1,5000,5000
id,quantity,item_price,total_sum
16562617,1,10899999.99,10899999.99
id,quantity,item_price,total_sum
16503987,21,140896,2958816
id,quantity,item_price,total_sum
16486422,3,159257,477771
id,quantity,item_price,total_sum
16486296,15,29500,442500
id,quantity,item_price,total_sum
16485422,60,15900,954000
id,quantity,item_price,total_sum
16485103,2,170000,340000
id,quantity,item_price,total_sum
16484584,1,179000,179000
id,quantity,item_price,total_sum
16484241,10,5500,55000
id,quantity,item_price,total_sum
16483691,10,14900,149000
id,quantity,item_price,total_sum
16483011,30,129.99,3899.7
id,quantity,item_price,total_sum
16482804,30,133.99,4019.7
id,quantity,item_price,total_sum
16482156,5,880,4400
id,quantity,item_price,total_sum
16481790,1000,50,50000
id,quantity,item_price,total_sum
16477801,1,158592,158592
id,quantity,item_price,total_sum
16477314,1,17700,17700
id,quantity,item_price,total_sum
16401297,100,700,70000
16401296,134,700,93800
16401295,50,1500,75000
id,quantity,item_price,total_sum
16396891,2,120000,240000
id,quantity,item_price,total_sum
15988786,3,73000,245280
id,quantity,item_price,total_sum
15988651,1,237580,237580
id,quantity,item_price,total_sum
15988476,1,178000,178000
id,quantity,item_price,total_sum
15988225,1,178000,178000
id,quantity,item_price,total_sum
15987755,1,108192,108192
id,quantity,item_price,total_sum
15987412,1,166880,166880
id,quantity,item_price,total_sum
15987043,1,141120,141120
id,quantity,item_price,total_sum
15985694,12,68900,826800
id,quantity,item_price,total_sum
15985307,3,53687.2,161061.6
id,quantity,item_price,total_sum
15711903,10,144444,1444440
id,quantity,item_price,total_sum
15561606,10,107296,1072960
id,quantity,item_price,total_sum
15536155,5000,11.65,58240
id,quantity,item_price,total_sum
15535863,100,453.38,45337.6
id,quantity,item_price,total_sum
15535633,5000,18.49,92450
id,quantity,item_price,total_sum
15535333,1000,51,51000
id,quantity,item_price,total_sum
15534970,10,790,7900
id,quantity,item_price,total_sum
15534740,5,790,3950
id,quantity,item_price,total_sum
15534364,3,790,2370
id,quantity,item_price,total_sum
15533668,50,138,6900
id,quantity,item_price,total_sum
15487289,18,10605000,190890000
id,quantity,item_price,total_sum
15404915,21,44653,937713
id,quantity,item_price,total_sum
15402802,21,9975,209475
id,quantity,item_price,total_sum
15369142,1,240000,240000
id,quantity,item_price,total_sum
15127811,1,138000,138000
id,quantity,item_price,total_sum
15126690,100,145,14500
id,quantity,item_price,total_sum
14948746,1,778400,778400
id,quantity,item_price,total_sum
14947482,1,98784,98784
id,quantity,item_price,total_sum
14931368,1000,52,52000
id,quantity,item_price,total_sum
14930925,100,132,13200
id,quantity,item_price,total_sum
14930147,100,310,31000
id,quantity,item_price,total_sum
14929343,100,379,37900
14929342,100,95,9500
id,quantity,item_price,total_sum
14928855,50,1200,60000
id,quantity,item_price,total_sum
14928017,50,806,40300
14928016,50,878,43900
14928014,10,1680,16800
id,quantity,item_price,total_sum
14924878,30,700,21000
14924877,30,230,6900
14924876,30,350,10500
id,quantity,item_price,total_sum
14921956,4,79000,316000
id,quantity,item_price,total_sum
14919615,60,15555,933300
id,quantity,item_price,total_sum
14918647,15,35828.8,537432
id,quantity,item_price,total_sum
14916890,3,159028.8,477086.4
id,quantity,item_price,total_sum
14915064,2,392000,784000
id,quantity,item_price,total_sum
14913114,1,127000,127000
id,quantity,item_price,total_sum
14863104,4,28406056,113624224
id,quantity,item_price,total_sum
14760002,40,1960,78400
14760001,37,1960,72520
id,quantity,item_price,total_sum
14719910,1,65000,65000
14719909,1,54000,54000
id,quantity,item_price,total_sum
14719899,2,10000,20000
14719898,2,18000,36000
id,quantity,item_price,total_sum
14719895,50,1500,75000
14719894,100,700,70000
id,quantity,item_price,total_sum
14719868,2,50600,101200
14719867,2,36800,73600
14719866,1,33800,33800
14719865,1,25000,25000
id,quantity,item_price,total_sum
14719613,1,285474.56,285474.56
id,quantity,item_price,total_sum
14719427,1,86399.99,86399.99
id,quantity,item_price,total_sum
14541276,1,424838.64,424838.64
id,quantity,item_price,total_sum
14541204,1,112000,112000
id,quantity,item_price,total_sum
14460171,1,40982000,40982000
id,quantity,item_price,total_sum
14440153,1,147000,147000
14440152,1,89050,89050
id,quantity,item_price,total_sum
14440143,40,1960,78400
id,quantity,item_price,total_sum
14407673,1,8999999.99,8999999.99
id,quantity,item_price,total_sum
14202092,1,4000,4000
id,quantity,item_price,total_sum
14202066,5,12500,62500
id,quantity,item_price,total_sum
14202062,15,1000,15000
id,quantity,item_price,total_sum
14202058,2000,120,240000
id,quantity,item_price,total_sum
14202052,2,10000,20000
id,quantity,item_price,total_sum
14201867,16,28548.8,456780.8
id,quantity,item_price,total_sum
13902867,1,242380.89,242380.89
id,quantity,item_price,total_sum
13902503,1,590280.32,590280.32
id,quantity,item_price,total_sum
13738772,1,129000,129000
id,quantity,item_price,total_sum
13738737,1,99999,99999
id,quantity,item_price,total_sum
13738731,5,40885,204425
id,quantity,item_price,total_sum
13738716,14,87999,1231986
id,quantity,item_price,total_sum
13738699,1,389900,389900
id,quantity,item_price,total_sum
13738533,3,129887,389661
13738523,2,327888,655776
id,quantity,item_price,total_sum
13738515,4,74000,296000
id,quantity,item_price,total_sum
13738433,1,130000,130000
13738402,2,29000,58000
id,quantity,item_price,total_sum
13738310,60,14300,858000
id,quantity,item_price,total_sum
13737284,1,1801829.3,1801829.3
id,quantity,item_price,total_sum
13508477,1,1000000,1000000
id,quantity,item_price,total_sum
13472702,1,21600,21600
id,quantity,item_price,total_sum
13456771,12,12500,149999.94
id,quantity,item_price,total_sum
13456767,12,20000,240000
id,quantity,item_price,total_sum
13450858,1,31199999.99,31199999.99
id,quantity,item_price,total_sum
13450817,1,21600,21600
id,quantity,item_price,total_sum
13323708,1,1200000,1200000
id,quantity,item_price,total_sum
13051217,90,1133.44,102009.6
id,quantity,item_price,total_sum
12996843,1,105966240,105966240
id,quantity,item_price,total_sum
12935907,1,912000,912000
id,quantity,item_price,total_sum
12852177,1,10899999.99,10899999.99
id,quantity,item_price,total_sum
12828389,1,38000000,38000000
12828386,1,7600000,7600000
id,quantity,item_price,total_sum
12826283,1,1785714.28,1785714.28
id,quantity,item_price,total_sum
12826279,1,446428.57,446428.57
id,quantity,item_price,total_sum
12826272,1,100000,100000
id,quantity,item_price,total_sum
12826269,1,240000,240000
id,quantity,item_price,total_sum
12826267,1,240000,240000
id,quantity,item_price,total_sum
12826266,1,240500,240500
id,quantity,item_price,total_sum
12826262,1,3403000,3403000
id,quantity,item_price,total_sum
12826247,1,190000,190000
id,quantity,item_price,total_sum
12826244,1,4000000,4000000
id,quantity,item_price,total_sum
12826239,1,1599999.99,1599999.99
id,quantity,item_price,total_sum
12826200,1,450000,450000
id,quantity,item_price,total_sum
12826187,1,11200000,11200000
id,quantity,item_price,total_sum
12826173,1,19818355.2,19818355.2
id,quantity,item_price,total_sum
12826167,1,285875.52,285875.52
id,quantity,item_price,total_sum
12268491,1,5499999.99,5499999.99
12268490,1,758541.99,758541.99
id,quantity,item_price,total_sum
12215291,55,18900,1039500
12215290,55,16900,929500
id,quantity,item_price,total_sum
12188671,1,1225321.4,1225321.4
id,quantity,item_price,total_sum
12174370,20,148670,2973400
id,quantity,item_price,total_sum
12174369,1,397600,397600
id,quantity,item_price,total_sum
12174368,55,212748.48,11701166.4
id,quantity,item_price,total_sum
12174366,20,295844.64,5916892.8
id,quantity,item_price,total_sum
12163941,1,669999.98,669999.98
id,quantity,item_price,total_sum
12161548,1,12400000,12400000
id,quantity,item_price,total_sum
12120700,1,30000,30000.01
id,quantity,item_price,total_sum
12015581,35,1189,41615
id,quantity,item_price,total_sum
12015397,90,1114,100260
id,quantity,item_price,total_sum
12015190,35,853,29855
12015189,5,7993,39965
id,quantity,item_price,total_sum
12013478,35,1750,61250
id,quantity,item_price,total_sum
12013139,30,800,24000
id,quantity,item_price,total_sum
12012053,100,84,8400
12012052,40,289,11560
id,quantity,item_price,total_sum
12011533,60,310,18600
12011532,30,4400,132000
id,quantity,item_price,total_sum
12008740,2,8958.88,17917.76
id,quantity,item_price,total_sum
11906993,1,356652.99,356652.99
id,quantity,item_price,total_sum
11698692,1,5499999.99,5499999.99
11698691,1,999999.84,999999.84
id,quantity,item_price,total_sum
11697768,1,8000000,8000000
11697767,1,899999.52,899999.52
id,quantity,item_price,total_sum
11538429,1,44200,44200
11538428,1,4000,4000
id,quantity,item_price,total_sum
11538344,1,23000,23000
11538343,1,9000,9000
id,quantity,item_price,total_sum
11534557,1,225999.2,225999.2
id,quantity,item_price,total_sum
11534532,1,2229999.52,2229999.52
id,quantity,item_price,total_sum
11534507,1,24999.52,24999.52
id,quantity,item_price,total_sum
11533305,1,3600000,3600000
11533304,1,799999.2,799999.2
id,quantity,item_price,total_sum
11530545,2,293440,586880
id,quantity,item_price,total_sum
11530526,55,45920,2525600
id,quantity,item_price,total_sum
11463991,12,70000,840000
id,quantity,item_price,total_sum
11463912,100,80.3,8030
id,quantity,item_price,total_sum
11463909,55,11580.8,636944
id,quantity,item_price,total_sum
11463908,5,46600,233000
id,quantity,item_price,total_sum
11463906,10,120000,1200000
id,quantity,item_price,total_sum
11463901,10,122222,1222220
id,quantity,item_price,total_sum
11463894,10,139999,1399990
id,quantity,item_price,total_sum
11463891,1,632000,632000
11463890,1,515000,515000
id,quantity,item_price,total_sum
11463878,10,29719,297190
id,quantity,item_price,total_sum
11463875,19,10640,202160
id,quantity,item_price,total_sum
11463859,30,11494,344820
id,quantity,item_price,total_sum
11463853,18,23770,427860
id,quantity,item_price,total_sum
11463839,100,4000,400000
id,quantity,item_price,total_sum
11463837,37,13272,491064
id,quantity,item_price,total_sum
11247530,10,2655,26550
11247529,50,637,31850
11247528,50,195,9750
11247527,500,39.5,19750
id,quantity,item_price,total_sum
11247526,100,190,19000
id,quantity,item_price,total_sum
11247525,200,327,65400
id,quantity,item_price,total_sum
11247523,30,1390,41700
id,quantity,item_price,total_sum
11247510,200,82.88,16576
11247509,50,94.08,4704
id,quantity,item_price,total_sum
11208828,1,44800,44800
id,quantity,item_price,total_sum
11129870,1,647110.24,647110.24
id,quantity,item_price,total_sum
11017288,6,10210000,61260000.01
11017286,7,10210000,71470000.01
id,quantity,item_price,total_sum
11000774,1,10500,10500
id,quantity,item_price,total_sum
10756414,1,9000000,9000000
id,quantity,item_price,total_sum
10751275,1,215000,215000
id,quantity,item_price,total_sum
10751272,1,96700,96700
id,quantity,item_price,total_sum
10751249,1,54712,54712
id,quantity,item_price,total_sum
10660488,6,10210000,61260000.01
id,quantity,item_price,total_sum
10654738,1,23000,23000
id,quantity,item_price,total_sum
10648837,1000,1388.8,1388800
id,quantity,item_price,total_sum
10619610,1,3363599.99,3363599.99
id,quantity,item_price,total_sum
10619304,1,137760,137760
10619303,1,221811.99,221811.99
id,quantity,item_price,total_sum
10614001,6,7499.99,44999.94
10614000,6,55000,329999.98
id,quantity,item_price,total_sum
10613990,1,18499.99,18499.99
10613989,2,8499.99,16999.99
id,quantity,item_price,total_sum
10612831,18,12500,225000
id,quantity,item_price,total_sum
10611494,1,86250,86250
id,quantity,item_price,total_sum
10611492,1,80000,80000
id,quantity,item_price,total_sum
10570696,150,97,14550
id,quantity,item_price,total_sum
10570695,300,63,18900
id,quantity,item_price,total_sum
10570693,3,5850,17550
10570692,1,6850,6850
id,quantity,item_price,total_sum
10570690,100,334,33400
10570689,30,94,2820
10570688,2,3647,7294
id,quantity,item_price,total_sum
10406783,1,9564000,9564000
id,quantity,item_price,total_sum
10406780,1,15400000,15400000
id,quantity,item_price,total_sum
10250279,1,10080000,10080000
id,quantity,item_price,total_sum
10153531,1,9245000,9245000
id,quantity,item_price,total_sum
10145015,1,25000,25000
id,quantity,item_price,total_sum
10134528,1,226900,226900
id,quantity,item_price,total_sum
10134525,1,226900,226900
id,quantity,item_price,total_sum
10134024,5,15000,75000
10134023,100,700,70000
10134022,100,400,40000
10134021,10,4500,45000
10134020,20,2000,40000
10134019,20,2000,40000
10134018,20,250,5000
10134017,2500,25,62500
id,quantity,item_price,total_sum
10133983,15,3000,45000
id,quantity,item_price,total_sum
10098400,1,59260,59260
id,quantity,item_price,total_sum
10064645,1,400000,400000
id,quantity,item_price,total_sum
10055448,14,199360,2791040
id,quantity,item_price,total_sum
10055444,2,179980,359960
id,quantity,item_price,total_sum
9986371,5,15200,76000
id,quantity,item_price,total_sum
9881256,6,21840,131040
id,quantity,item_price,total_sum
9881254,12,47500,570000
id,quantity,item_price,total_sum
9789656,1,45000,45000
id,quantity,item_price,total_sum
9789635,1,200000,200000
id,quantity,item_price,total_sum
9758987,1,372898,372898
id,quantity,item_price,total_sum
9626206,2,304000,608000
id,quantity,item_price,total_sum
9626204,1,358400,358400
id,quantity,item_price,total_sum
9573781,2,299040,598080
id,quantity,item_price,total_sum
9427893,1,14900,14900
id,quantity,item_price,total_sum
9398349,1,500000,500000
id,quantity,item_price,total_sum
9339036,1,24999.99,24999.99
id,quantity,item_price,total_sum
9050598,1,146428.8,146428.8
id,quantity,item_price,total_sum
8828419,1,500000,500000
id,quantity,item_price,total_sum
8817065,1500,70,105000
id,quantity,item_price,total_sum
8791177,8.4,6500,54600
id,quantity,item_price,total_sum
8791165,4,4000,16000
8791164,8,5000,40000
id,quantity,item_price,total_sum
8791162,116,110,12760
8791161,99,90,8910
id,quantity,item_price,total_sum
8726154,300,65,19500
id,quantity,item_price,total_sum
8726151,20,364,7280
8726150,20,648,12960
id,quantity,item_price,total_sum
8726149,100,67,6700
8726148,200,235,47000
id,quantity,item_price,total_sum
8726145,50,33,1650
8726144,200,89,17800
id,quantity,item_price,total_sum
8726142,10,4242.56,42425.6
8726141,50,373.86,18692.8
8726140,100,199.36,19936
id,quantity,item_price,total_sum
8612706,2,119000,238000
